, 14. Green Curry with Eggplant, Coke Zero (355 mL), IND Zero (355 mL), L5G. Green Curry with Eggplants and Basil Leaves, L7. Eggplant Basil Stir Fry,11. Tom Ka Gai,12. Tom Yum Kung,13. Thai Noodle Soup,15. Yellow Curry with Potato,16 Pieces Cut Rolls,16 Pieces Deluxe Cut Rolls,16. Red Curry with Bamboo Shoots,18. Pad Si Ew,19. Pad Kee Mao,20. Pad Thai,21. Swimming Rama,22. Cashew Stir Fry,23. Garlic Vegetables,25. Thai Fried Rice,26. Veggie Stir Fry with Thai Sweet Basil,27. Ginger Stir Fry,28. Thai Basil Prawns Stir-fry,29. Black Pepper Garlic Prawns,6. Fresh Papaya Salad,7UP,8. Thai Noodle Salad,A1. Crispy Wontons,A2. Spring Rolls,A3. Crispy Tofu,A4. Skewers Chicken Satay,A5 Wagyu Bento (feeds 1-2),A5. Crispy Prawn Wonton,Aburi Duo - 3pc Salmon/3pc Ebi ,Aburi Ebi Oshi - 6pc,Aquafina 500mL,Avocado ,Bacon Cheeseburger,Basmati Rice,Beef Noodle Soup 牛肉金汤面,Bento Box,Betty's Burger ,Betty's Burger Sauce ,Biryani Rice Bowls,Black Sesame Coconut Milk 黑芝麻生椰牛乳,Black Truffle Siu Mai 黑松露烧卖 (3pc),Black glutinous rice with coconut soup椰汁黑糯米,Black sesame paste soup芝麻糊,Bluefin Tuna,Bo Bo Bowl 爆爆碗,Bowl Of Fries,Bowl Of Peri Peri Fries,Bubly Blackberry,Bubly Peach,Burger,Butter Chicken ,C7. 8 Pcs. Chicken Wings,COKE,Call us If you have any questions,Callister Cream Soda,Callister Hibiscus Lemonade,Callister Raspberry Earl Grey,Callister Root Beer,Callister Spruce & Hops,Cha Siu Bao 叉烧包(2pc),Cheeseburger,Chicken  Protein Noodle Soup 鸡汤公仔面,Chicken Cafreal ,Chicken Teriyaki Fried Rice (照燒雞肉炒飯),Chicken Thigh w/spicy soy sauce (椒麻雞排),Chicken Tikka Caesar,Chicken nuggets w/spicy soy sauce on fried rice(椒麻鹹酥雞炒飯),Chicken nuggets w/spicy soy sauce(椒麻鹹酥雞),Chopstick,Cilantro Cream Chicken,Cilantro Cream Paneer,Coke (355 mL),Coke Zero,Combo for 1,Cucumber,Curry Fish Ball 咖喱鱼丸,Diet Coke,Diet Coke (355 mL),Diet Pepsi,Dirty Samosas,Dr. Pepper,Evian Spring Water - 750mL,Extreme Spicy Beef Noodle Soup (麻辣牛肉麵),Family Platter (feeds up to 4),Fork,Fresh Sago Milk Cup 西米冰牛乳,Fried Chicken Nuggets (台式鹽酥雞),Fried Chicken Nuggets Bento(台式鹽酥雞便當),Fried Chicken Nuggets with Fried Rice (台式鹽酥雞炒飯),Fried Chicken Thigh (台式炸雞排),Fried Chicken Thigh Bento(台式雞排便當),Fried Chicken Thigh w/spicy soy sauce Bento(椒麻雞排便當),Fried Chicken Thigh w/spicy soy sauce on Fried Rice (椒麻雞排炒飯),Fried Chicken Thigh with Fried Rice (台式雞排炒飯),Fried Pork Chop (台式炸排骨),Fried Pork Chop Bento(台式排骨便當),Fried Pork Chop with Fried Rice (台式排骨炒飯),Fried Red-Fermented Pork Bento(台式紅糟肉便當),Fried Red-Fermented Pork with Fried Rice (台式紅糟炒飯),Fried fish cake (炸甜不辣 ),Ginger Ale,Ginger Brown Sugar Tofu Pudding 原味豆花,Golden Lemon Chicken Bento(黃金檸檬雞便當),Grass jelly with Coconut soup & Mixed taro ball 大满贯,Green Grape Tofu Pudding 青青爆珠豆花,Grilled Chicken Bento (feeds 1-2),Grilled Onion Cheese Burger ,Honey Sauce Chicken Bento(蜜汁雞便當),House Special Beef Noodle Soup (原汁牛肉麵),IND Coke (355 mL),IND Diet Coke (355 mL),Ice Pop - Mr. Freeze,Indi Baos,Jumbo Mango & pomelo W sago 大杨枝金捞,Jumbo Mango chewy ball芒之丸子,Kheema Ghotala,King Salmon,Kung Paw Chicken Bento(宮保雞丁便當),L1. Pad Thai*,L2. Pad Si Ew*,L3. Pad Prink Khing,L4. Thai Fried Rice*,"L5R. Red Curry with Bamboo Shoots, Bell Peppers and Basil Leaves",L5Y. Yellow Curry with Potatoes Topped with Crispy Shallots,L6. Ginger Stir Fry,L8. Fresh Vegetable Stir Fry in Curry,L9. Cashew Stir Fry,Mac N Cheese × 2,Mac n Cheese,Madras Coconut Chicken,Mango & Coconut with black glutinous rice芒椰黑糯米,Mango & Coconut with mango jelly芒椰芒果爽,Mango & Coconut with red bean芒椰红豆,Mango & Coconut with sago芒椰西米,Mango & pomelo W sago 杨枝金捞,Mango Chewy 多芒小丸子,Mango Coconut with Tofu Pudding 椰芒啵啵甜豆花,Mango Iced Crisp 芒果冻饼,Mango Lassi,Mango Mochi 芒果糯米糍,Mango Pudding with Chewy Ball Mango,Mango Pudding with Small Chewy Ball,Mango Sago 多芒西米捞,Mango crystal jelly 多芒亮晶晶,Mango delightful trio 多芒鸳鸯黑糯米,Mango slush with crystal jelly粒粒芒水晶晶,Mango slush with mango jelly粒粒芒芒果爽,Mango yakult 养乐多芒芒,Marinated Chicken Chop Bento(滷香雞排便當),Marinated Tofu with Meat Sauce (滷香豆腐),Masala Vada Pav ,Matcha Chewy Mixed Sago Coconut Soup 丸丸抹茶西米露,Matcha Sago Milk Cup 抹茶西米牛乳,Matcha Strawberry Milk Cup 抹茶莓莓牛乳,Meet Green Grape 遇见青提,Mixed Matcha Panna Cotta 丸丸抹茶冻,NF2. Sen Lek Pad Si Ew,NF3. Sen Lek Pad Kee Mao,NS5. Yellow Curry Chick Noodle,Natural Coconut Water,One Bowl of Steam Rice (白飯一碗),Oreo Chocolate Iced Crisp 奥利奥冻饼,Oreo Matcha Panna Cotta 奥利奥抹茶冻,PADTHAI Combo for 1,Palak Patta Chaat ,Paneer Butter Masala,Peanut Sauce,PearlCastle - Taiwanese Sausage with Fried Rice (台式香腸炒飯),Pepsi ,Pepsi Zero,Plum Spring Roll Sauce,Pomelo&Mango Sago Soup 杨枝金捞西米露,Pomelo&mango with sago Drink 杨枝金捞,Poutine ,Purple Potato & Taro Milk 紫薯香芋鲜奶,Purple Rice & Taro Milk 紫米芋泥鲜奶,R1. Pad Thai Fried Rice (Choice of protein),Red Bean Fall Tofu Pudding 秋日红豆小丸子豆花,Rice Bowls ,Salmon Oshi - 6pc,Salted Salmon Bento (feeds 1-2),Samosa Pav,San Pellegrino 500ml,Sandwich,Scallion Beef Slices Bento(蔥爆牛肉便當),Scallop,Side dish of Taiwanese Pork Meat Sauce (台式滷肉小份),Small Chewy Ball,Snow Pear 轻乳小吊梨,Spicy Bluefin Tuna,Spicy Crispy Chicken Bento(左宗雞便當),Spicy Fried Chicken Nuggets (香辣鹽酥雞),Spicy Fried Chicken Nuggets Bento(香辣鹽酥雞便當),Spicy Fried Chicken Nuggets with Fried Rice (香辣鹽酥雞炒飯),Spicy Shrimp,Spoon,Sprite,Steamed Beancurd Sheet Rolls 腐皮鲜竹卷 (2pc),Strawberry Milk 草莓牛乳,Sweet Black Sesame Paste with Milk Mochi 鲜奶麻薯芝麻糊,Szechwan Chicken Bento(四川雞便當),Tacos,Taiwanese Meat Sauce on Dried Noodle (肉燥拌麵),Taiwanese Pork Meat Sauce Bento(台式滷肉便當),Taiwanese Sausage (台式香腸),Taiwanese Sausage Bento(台式香腸便當),Tamago ,Tandoori Chicken Power Bowl,Tandoori Chicken Sandwich ,Taro & Chewy Ball Tofu Pudding 芋泥小丸子豆花,Taro Chewy Ball,Taro Chewy Mixed Coconut Soup 满芋西米露,Thai Ice Coffee,Thai Ice Tea,Tom Yam Noodle Soup Bowl 冬阴功汤面,Toro ,Truffle Lobster,Tsukiji Platter (for 2),Unagi,Vada Bao,Vanilla Ice Cream Sandwich,Vegetable Samosa,White Jasmine Rice,White Peach ,Winter Mixed Bowl 白雪甜心,Wonton with Chili Sauce (紅油炒手),Yellow Tail
06f036ead3f6b5d0f020188aedf168c1e6903e6bb23b2caf0fc4dabaa9ca495c,3,0,0,0,0,0,1,0,4,0,1,0,0,0,3,1,2,0,0,1,0,0,0,2,2,0,3,0,1,3,0,1,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,2,2,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,8,0,0,3,0,1,0,0,0,0,1,0,0,2,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,1,6,0,0,0,0,1,1,2,0,0,0,0,0,0,1,2,0,0,0,1,1,0,1,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,4,2,1,0,4,0,0,1,0,1,1,0,1,0,0
06f9fa6ff9dc2c592c5dc49e9f704c8ad53cc9d120c4942c994ed21073ce6b7f,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06fcd9c07eb58acfb0ed0e16b61f24da4c713a5d45b5fe6590663c7bc220ac67,4,0,1,0,1,2,1,0,4,0,1,0,0,1,8,1,3,0,2,1,0,0,0,2,2,0,4,0,1,3,0,1,1,0,3,0,6,0,1,0,1,0,0,0,0,0,0,0,1,2,0,4,0,3,3,3,2,0,10,1,4,0,0,0,3,0,0,2,0,0,0,0,9,0,0,4,0,1,0,0,0,0,4,0,0,2,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,2,0,1,1,0,0,0,1,0,0,0,2,0,2,0,1,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,1,2,0,0,2,6,0,1,0,0,1,1,2,0,0,0,1,0,0,1,2,1,0,0,1,1,0,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,4,2,1,0,4,0,0,1,0,1,2,0,1,0,0
07873ef34e01b108fbb3a41341ed0d9422c2ff0eda114a145716e683062bfd30,0,6,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,15,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
07b5aaf6d7439d2060687357fe66aaf5b859f9414d6a43e74d5ea5c81d8339d1,9,0,4,1,0,8,1,0,7,0,1,1,0,4,0,3,7,0,10,3,3,1,1,5,7,0,6,7,4,0,0,2,1,0,5,1,11,0,1,0,4,0,0,0,0,0,0,0,1,8,0,17,7,13,6,5,3,0,43,4,17,0,2,0,5,0,0,6,0,0,0,0,14,0,0,7,0,2,1,0,0,0,15,0,1,2,0,0,8,0,5,0,1,0,0,1,0,0,0,0,0,0,5,0,0,4,1,0,0,2,0,4,3,0,2,10,3,0,0,0,2,2,8,0,1,0,3,2,0,0,1,2,13,0,0,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,3,0,0,1,9,0,1,5,0,0,1,6,0,1,1,0,1,1,2,0,2,0,11,0,0,3,3,4,0,0,2,1,2,2,4,3,6,8,7,4,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,4,3,1,0,6,0,0,3,0,1,11,0,2,0,0
08fda570787eb07b7787f16035adb8175515327f6b2280857ff9ccf2f304ebe5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
09ca917f8936931e9a01997d834acd837bca90294890201daf8086906991838b,13,4,10,0,0,21,0,0,1,0,0,2,2,10,47,5,10,0,24,1,0,0,0,1,27,0,6,3,0,3,0,0,2,1,14,0,13,0,0,0,10,0,0,0,0,0,0,0,0,22,0,49,10,33,1,1,0,0,0,0,56,0,0,0,2,0,0,2,0,0,0,0,1,0,0,10,2,0,2,0,1,0,37,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,41,0,16,0,19,0,30,3,0,0,0,5,0,6,25,0,0,0,0,0,0,0,0,40,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,21,0,0,10,6,6,0,2,0,1,0,0,2,0,0,0,0,0,34,0,0,0,0,10,6,0,0,0,1,2,1,8,10,23,11,2,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0a17c16f60247dc4e0a3b2709944a52abaf039aebad8493967ef647f1b9a9ff9,3,5,3,0,1,6,0,0,0,0,0,0,5,3,18,1,3,0,6,1,0,0,0,1,0,0,3,0,0,2,1,1,0,0,3,0,10,1,0,0,10,0,2,0,0,0,0,0,0,10,0,34,3,14,1,1,0,0,45,0,18,0,0,0,7,1,1,7,0,0,0,0,1,0,0,3,4,0,0,0,2,1,21,0,6,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,1,3,0,0,0,11,6,6,0,0,50,1,0,0,0,0,0,6,6,0,0,3,0,0,0,2,0,0,1,0,0,0,0,4,1,0,0,3,0,0,0,1,0,1,3,1,0,0,0,7,0,0,3,3,3,1,0,0,0,1,0,2,0,0,0,0,0,29,5,0,0,0,3,3,0,0,0,1,2,2,5,3,10,3,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0
0aae4038bc115fb77fe952d5292d4e99a62016de89b52c8a75e8a9bfd747ba46,1,0,1,0,1,2,0,0,1,1,0,2,1,1,6,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1,0,2,1,0,0,1,0,0,0,0,1,1,0,0,2,0,3,1,4,0,0,0,0,10,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,1,1,0,3,0,1,0,0,0,0,2,0,0,0,0,3,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,3,1,0,0,0,1,1,0,0,0,1,2,0,1,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0aaee6fda4399ec742a050fd5e7cd6ef3d5356532da83dc8734d626792a7c82c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c67d88c347cc934551978c1f27bb1e4313c4afc401035f285cd81b1e5d1c656,2,0,1,0,0,2,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,2,1,3,1,3,0,0,0,0,10,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
0c9d34f68d037c2dcb2b42a3e90ad740b9044afaaadc026d4bfe341d8990c71d,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,1,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,1
0cfe185fb8371f19abbf9c1e02c368d4624aaf70257b47824fae7549dbff18eb,4,0,1,0,0,3,1,0,5,0,0,2,0,1,12,6,5,0,4,4,0,0,0,5,13,0,7,8,1,9,1,1,11,1,6,6,10,0,0,0,3,0,0,4,0,1,0,1,6,2,0,5,3,3,6,5,2,4,11,3,12,0,0,1,8,1,0,13,0,0,0,0,11,0,0,4,0,1,0,2,0,1,5,0,8,3,4,0,5,0,10,1,2,0,0,0,0,4,0,0,1,0,2,0,0,0,4,0,2,10,1,4,0,0,1,0,5,1,2,0,0,0,8,0,1,0,4,2,0,0,0,0,7,1,0,0,2,6,1,2,0,0,1,1,0,0,0,0,0,3,5,1,0,1,3,3,2,0,4,4,2,6,0,0,1,0,3,1,0,0,0,0,9,4,0,11,0,1,4,0,1,2,1,0,8,7,1,3,4,0,0,1,2,1,0,0,0,1,4,3,0,0,0,0,0,0,5,0,0,0,0,2,0,4,1,5,0,5,5,3,0,0,0,4,0,1,3,0,1,2,0
0e1724f28f758f1e9f62f5a7bf97ffeaa0f8f523568b955615f8613ac59eac23,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0f1c69e07730b0de5d6e79fdb95d339f958ae1ff4982351f9052f37f14f512ba,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0f7779cca5e3b2923d439abc800e879cd8ed940697502d75f2ccfb48041c0e59,5,3,4,0,0,8,0,0,0,0,1,3,1,6,18,0,4,0,8,0,0,0,0,0,25,0,1,0,0,0,1,0,1,1,7,1,11,0,1,0,0,4,1,0,0,0,0,1,0,10,1,17,4,14,0,0,0,0,44,0,18,0,0,1,3,1,0,1,0,0,0,0,0,0,0,6,2,0,0,1,1,0,17,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,1,0,5,4,0,0,10,0,0,0,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,1,0,1,0,0,0,0,1,0,1,1,3,0,0,0,8,2,1,5,2,1,1,0,0,0,0,0,1,0,1,0,0,0,11,2,0,2,2,4,2,0,0,1,0,0,1,2,6,11,4,1,0,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,0,0,2,0,0,0,0,1,0
0f978ba4b6f85c4e048a649bfac92fabf88fbd5c4679466b3bec6d7a2eba2123,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
102701a2ffedb2e194b7f95ddf96f6dde3716d9c8438485b693d17133328da32,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,1,0,0,0,0,0,0,0
1077a23cc7154c7ea2818a18df7173e75432dfec949931ea76486b2571a23b7f,2,0,0,0,0,1,0,0,0,0,0,1,11,2,19,0,0,0,2,3,0,2,1,0,0,0,2,0,1,1,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
